,x0,carat,cut,color,clarity,x,y,z,depth,table,price
1247,1,1.72,4,1,5,7.71,7.81,4.79,61.7,58.0,8324
1248,1,0.5,4,6,6,5.06,5.02,3.16,62.7,59.0,1676
1250,1,1.28,5,7,5,7.01,7.05,4.32,61.5,55.0,9548
1251,1,0.37,5,6,6,4.62,4.65,2.87,61.9,53.0,811
1252,1,1.01,5,3,4,6.48,6.44,3.98,61.6,56.0,3501
1257,1,0.31,3,3,6,4.31,4.28,2.71,63.1,57.0,628
1258,1,1.6,3,4,6,7.55,7.59,4.62,61.0,57.0,14383
1259,1,0.7,5,3,5,5.74,5.77,3.52,61.2,58.0,2138
1262,1,0.42,4,4,6,4.83,4.88,2.94,60.6,58.0,847
1264,1,1.0,2,1,5,6.26,6.19,3.98,63.9,60.0,3679
1273,1,0.35,4,6,9,4.55,4.58,2.77,60.7,59.0,1044
1274,1,0.39,5,6,9,4.72,4.76,2.88,60.8,58.0,1183
1279,1,0.53,5,4,7,5.18,5.16,3.21,62.1,57.0,1813
1280,1,0.27,3,5,8,4.15,4.17,2.57,61.8,57.0,682
1281,1,0.73,4,2,6,5.94,5.81,3.51,59.7,59.0,2365
1284,1,0.43,4,6,9,4.92,4.96,2.94,59.5,58.0,1433
1286,1,0.96,4,2,6,6.47,6.4,3.9,60.6,60.0,3808
1291,1,0.72,5,1,9,5.71,5.76,3.58,62.4,58.0,2139
1293,1,0.53,5,4,6,5.15,5.2,3.19,61.6,57.0,1769
1294,1,0.55,3,5,7,5.28,5.33,3.25,61.2,56.4,1975
1313,1,0.32,5,7,8,4.39,4.45,2.7,60.9,57.0,1008
1314,1,0.5,3,3,6,5.05,5.08,3.13,61.8,63.0,1074
1318,1,1.31,4,3,7,6.98,6.97,4.33,62.1,58.0,5722
1325,1,0.28,5,7,9,4.2,4.23,2.6,61.7,57.0,608
1326,1,1.51,4,3,3,7.38,7.26,4.46,60.9,56.0,4404
1328,1,3.0,1,2,4,8.93,8.73,5.72,64.8,59.0,16970
1329,1,1.12,5,5,6,6.73,6.68,4.15,61.9,55.0,7727
1331,1,0.24,5,4,9,3.97,4.0,2.47,62.1,56.0,559
1337,1,2.0,2,2,7,8.1,8.03,4.74,58.8,65.0,15851
1339,1,0.32,4,3,6,4.36,4.33,2.71,62.4,58.0,648
1340,1,1.0,2,6,5,6.29,6.24,3.99,63.7,60.0,5174
1341,1,0.31,5,4,9,4.38,4.42,2.72,61.8,54.0,789
1345,1,0.71,4,5,10,5.8,5.72,3.52,61.1,58.0,3578
1357,1,0.56,5,4,9,5.3,5.28,3.28,62.0,56.0,2318
1362,1,0.34,4,6,6,4.43,4.45,2.75,61.9,58.0,745
1366,1,0.26,3,7,8,4.08,4.13,2.56,62.4,54.0,554
1372,1,1.52,3,1,6,7.28,7.24,4.61,63.5,58.0,7504
1373,1,0.91,4,4,5,6.3,6.18,3.9,62.5,56.0,3262
1380,1,0.33,4,6,4,4.48,4.53,2.69,59.7,58.0,463
1381,1,0.71,4,3,6,5.74,5.77,3.53,61.3,59.0,2363
1382,1,0.82,4,4,5,6.09,6.06,3.64,59.9,59.0,2893
1385,1,0.28,5,3,7,4.17,4.21,2.6,62.1,55.0,476
1389,1,0.37,4,7,6,4.68,4.63,2.84,61.0,56.0,989
1391,1,0.26,3,5,6,4.06,4.08,2.54,62.4,58.0,453
1392,1,1.16,5,6,4,6.71,6.77,4.17,61.9,55.0,5991
1394,1,0.59,4,3,9,5.38,5.36,3.33,62.0,58.0,1982
1400,1,1.55,4,3,6,7.39,7.44,4.48,60.4,60.0,11048
1404,1,1.19,4,4,6,6.88,6.81,4.03,58.9,61.0,7397
1408,1,0.79,5,5,4,5.97,5.92,3.68,61.9,55.0,2771
1412,1,0.78,5,5,6,5.91,5.93,3.63,61.3,57.0,3259
1423,1,0.6,4,3,7,5.49,5.43,3.32,60.8,59.0,2376
1425,1,1.0,5,7,4,6.34,6.39,3.99,62.7,58.0,5246
1426,1,0.33,3,4,6,4.49,4.53,2.68,59.4,61.0,579
1428,1,0.39,4,1,7,4.67,4.71,2.89,61.6,59.0,616
1430,1,1.02,5,6,5,6.51,6.45,3.96,61.1,56.0,4675
1433,1,1.51,4,4,6,7.38,7.33,4.56,62.0,57.0,12571
1435,1,1.07,5,5,8,6.56,6.58,4.09,62.3,57.0,10061
1438,1,0.23,3,6,8,4.04,4.06,2.38,58.8,62.0,485
1440,1,0.6,5,6,7,5.43,5.48,3.36,61.6,55.0,2442
1442,1,0.91,3,5,4,6.28,6.2,3.8,60.9,58.0,4054
1450,1,0.9,2,6,5,6.05,6.08,3.87,63.8,61.0,3391
1453,1,1.26,3,3,5,6.88,6.94,4.29,62.1,57.0,6320
1454,1,0.46,3,5,9,4.94,4.98,3.09,62.3,56.0,1838
1455,1,0.36,3,4,4,4.55,4.59,2.83,61.9,56.0,473
1457,1,0.83,5,6,5,5.96,6.01,3.75,62.7,57.0,3231
1466,1,1.59,3,4,5,7.57,7.65,4.53,59.5,61.0,10963
1469,1,1.26,4,2,4,7.03,6.99,4.21,60.1,59.0,5207
1470,1,0.5,4,6,7,5.1,5.08,3.15,61.9,59.0,2055
1472,1,1.04,5,5,5,6.54,6.47,4.04,62.1,56.0,4426
1473,1,1.0,3,2,7,6.39,6.34,4.03,63.3,55.0,4641
1478,1,0.72,5,2,8,5.69,5.74,3.59,62.8,57.0,2594
1479,1,0.78,2,2,5,5.82,5.88,3.69,63.1,56.0,2116
1487,1,1.51,4,4,7,7.24,7.19,4.55,63.0,59.0,12085
1489,1,0.72,5,7,6,5.7,5.73,3.58,62.6,58.0,3495
1492,1,0.76,4,5,4,5.88,5.84,3.65,62.3,55.0,2425
1500,1,1.71,3,1,6,7.58,7.65,4.77,62.6,55.0,9170
1503,1,1.0,1,5,6,6.24,6.33,4.08,64.9,52.0,6210
1508,1,0.55,3,5,6,5.23,5.28,3.25,61.8,57.0,1676
1509,1,0.35,4,3,9,4.46,4.52,2.79,62.1,58.0,798
1513,1,0.33,2,5,9,4.38,4.44,2.79,63.3,57.0,764
1516,1,0.32,4,5,6,4.4,4.44,2.68,60.6,59.0,645
1524,1,0.36,4,4,8,4.6,4.54,2.83,61.9,58.0,1053
1525,1,0.32,4,4,10,4.48,4.51,2.67,59.4,59.0,954
1528,1,0.37,3,7,6,4.7,4.76,2.84,60.0,57.0,760
1530,1,0.31,3,2,6,4.37,4.42,2.67,60.8,60.0,435
1535,1,0.32,5,3,8,4.38,4.42,2.72,61.8,55.0,645
1536,1,0.9,3,1,6,6.14,6.2,3.82,61.9,59.0,3119
1538,1,0.7,4,7,5,5.79,5.74,3.45,59.8,57.0,2589
1542,1,0.31,5,7,6,4.38,4.36,2.69,61.6,57.0,942
1548,1,0.3,5,7,9,4.35,4.3,2.69,62.2,57.0,1112
1553,1,0.44,5,3,5,4.87,4.93,3.02,61.6,56.0,911
1554,1,1.14,5,3,5,6.69,6.74,4.18,62.2,54.0,5763
1555,1,0.92,4,4,6,6.3,6.24,3.86,61.6,62.0,4287
1556,1,0.75,3,2,5,5.87,5.91,3.48,59.1,58.0,2180
1562,1,0.3,2,1,6,4.26,4.23,2.72,64.1,58.0,441
1563,1,1.52,3,4,6,7.26,7.36,4.56,62.4,56.0,11093
1566,1,0.49,4,4,4,5.17,5.14,3.06,59.4,60.0,1084
1571,1,1.21,3,1,7,6.98,7.04,4.16,59.3,57.0,5604
1577,1,0.43,3,6,5,4.84,4.78,3.04,63.2,57.0,948
1578,1,1.1,3,2,5,6.54,6.59,4.07,62.0,59.0,4537
1580,1,0.59,5,7,6,5.42,5.48,3.32,60.9,57.0,2352
1585,1,0.61,5,6,7,5.41,5.47,3.38,62.1,57.0,2324
1587,1,0.8,3,3,8,5.9,5.96,3.73,62.9,56.0,3036
1588,1,0.77,4,4,6,5.91,5.81,3.59,61.3,60.0,2846
1596,1,1.0,3,5,8,6.29,6.36,3.98,62.9,55.0,8555
1598,1,0.74,4,5,7,5.78,5.74,3.6,62.5,60.0,2917
1603,1,0.56,3,7,5,5.2,5.26,3.34,63.9,56.0,1578
1605,1,0.72,5,7,6,5.71,5.78,3.6,62.7,56.0,3219
1607,1,0.51,5,3,9,5.12,5.14,3.19,62.2,56.0,1766
1612,1,0.33,5,5,8,4.43,4.45,2.76,62.2,56.0,810
1613,1,0.9,2,4,10,6.12,6.17,3.8,61.8,61.0,5855
1618,1,1.21,5,3,6,6.84,6.79,4.24,62.2,55.0,5882
1621,1,1.51,3,4,9,7.3,7.33,4.55,62.2,58.0,15281
1627,1,0.75,5,3,5,5.93,5.96,3.59,60.4,57.0,2801
1628,1,0.41,3,7,6,4.76,4.77,2.96,62.1,56.0,738
1629,1,0.31,4,4,8,4.44,4.4,2.65,60.0,62.0,907
1637,1,1.01,3,3,6,6.32,6.27,3.99,63.3,57.0,4559
1642,1,1.0,4,3,5,6.41,6.36,3.94,61.7,59.0,4144
1646,1,1.14,5,3,5,6.7,6.75,4.14,61.6,57.0,5003
1647,1,0.54,5,4,7,5.2,5.23,3.2,61.4,57.0,1567
1651,1,0.5,4,3,5,5.06,5.02,3.13,62.1,60.0,1219
1655,1,0.52,5,2,5,5.15,5.18,3.19,61.8,56.0,1075
1656,1,0.6,5,5,6,5.43,5.47,3.35,61.5,56.0,2358
1657,1,1.07,5,5,4,6.49,6.6,4.06,62.0,57.0,4678
1660,1,1.22,5,1,5,6.91,6.83,4.28,62.3,55.0,5192
1662,1,0.64,5,5,6,5.55,5.53,3.46,62.5,56.0,2074
1665,1,0.9,3,6,6,6.13,6.16,3.87,63.0,58.0,4707
1667,1,0.31,5,7,6,4.36,4.31,2.71,62.5,56.0,942
1668,1,0.32,3,6,5,4.47,4.49,2.68,59.9,57.0,584
1669,1,0.9,5,4,4,6.16,6.13,3.84,62.4,57.0,2968
1674,1,0.48,2,5,7,5.09,5.15,3.02,59.0,60.9,1402
1679,1,1.0,3,6,5,6.34,6.4,3.94,61.9,62.0,4864
1685,1,0.44,2,1,7,4.82,4.86,3.06,63.2,57.0,694
1698,1,0.42,4,5,7,4.86,4.82,2.96,61.2,58.0,1103
1700,1,0.42,4,3,7,4.77,4.84,2.94,61.2,60.0,847
1703,1,0.35,5,5,6,4.54,4.57,2.83,62.1,56.0,706
1704,1,1.08,5,4,4,6.53,6.57,4.08,62.3,56.0,4489
1705,1,1.54,4,2,7,7.42,7.39,4.56,61.6,58.0,10349
1708,1,2.68,4,4,3,9.11,9.07,5.33,58.6,60.0,8419
1709,1,1.72,5,1,5,7.66,7.62,4.74,62.0,57.0,8688
1711,1,1.06,5,5,5,6.53,6.51,4.05,62.1,57.0,5758
1712,1,1.22,3,6,5,6.79,6.76,4.29,63.4,56.0,5397
1719,1,0.46,1,7,7,4.81,4.71,3.21,67.3,61.0,1166
1720,1,0.72,5,2,6,5.77,5.83,3.56,61.4,56.0,3391
1722,1,1.1,5,3,5,6.66,6.7,4.14,62.0,57.0,5370
1728,1,1.22,3,1,6,6.82,6.87,4.24,61.9,57.0,4793
1729,1,1.0,3,6,8,6.5,6.57,3.86,59.1,58.0,9815
1731,1,2.03,5,1,4,7.99,8.03,5.06,63.2,55.0,11951
1733,1,1.16,5,3,7,6.71,6.73,4.19,62.4,56.0,7175
1736,1,0.7,3,2,8,5.64,5.69,3.57,63.0,58.0,2367
1737,1,0.6,5,5,8,5.42,5.36,3.33,61.8,57.0,2318
1741,1,1.01,2,5,6,6.16,6.23,3.97,64.1,59.0,6037
1749,1,1.7,4,2,8,7.6,7.53,4.7,62.1,59.0,11775
1754,1,0.7,2,3,5,5.59,5.53,3.54,63.7,59.0,2335
1756,1,0.7,3,5,3,5.57,5.48,3.49,63.2,61.0,1736
1762,1,0.98,1,5,4,6.46,6.24,3.92,61.6,66.0,2958
1764,1,1.2,3,6,6,6.79,6.86,4.14,60.7,59.0,8769
1767,1,1.02,4,7,3,6.42,6.47,3.96,61.4,60.0,3769
1776,1,0.3,5,6,6,4.35,4.31,2.65,61.2,55.0,844
1777,1,0.32,5,5,10,4.44,4.45,2.72,61.2,57.0,958
1781,1,1.01,2,7,8,6.32,6.35,4.02,63.5,57.0,8943
1783,1,0.55,5,5,6,5.31,5.27,3.23,61.1,56.0,1819
1784,1,2.0,4,3,4,8.07,8.0,4.93,61.4,59.0,11108
1787,1,0.31,4,5,3,4.33,4.29,2.71,62.9,59.0,394
1797,1,1.0,3,6,5,6.39,6.36,4.03,63.2,57.0,5396
1798,1,1.29,4,2,4,7.0,6.94,4.26,61.1,62.0,4291
1805,1,1.14,5,1,5,6.71,6.74,4.15,61.7,54.0,4708
1808,1,1.7,4,2,5,7.65,7.55,4.68,61.6,56.0,8044
1809,1,0.71,2,6,4,5.63,5.66,3.51,62.2,56.0,2390
1811,1,0.32,5,5,10,4.38,4.44,2.73,61.9,55.0,915
1815,1,0.93,4,6,3,6.2,6.23,3.87,62.3,60.0,2624
1816,1,0.73,5,5,8,5.82,5.76,3.57,61.7,54.0,3463
1819,1,1.0,2,3,5,6.31,6.28,4.02,63.9,56.0,4469
1828,1,0.55,5,4,6,5.3,5.35,3.26,61.2,55.0,1833
1829,1,0.31,4,7,5,4.37,4.34,2.71,62.2,52.0,732
1832,1,1.68,2,6,3,7.44,7.48,4.8,64.3,60.0,5765
1834,1,0.41,3,6,5,4.75,4.73,3.0,63.3,57.0,969
1835,1,0.7,3,7,7,5.66,5.73,3.57,62.7,58.0,2777
1838,1,1.37,5,4,4,7.12,7.06,4.45,62.8,57.0,6730
1842,1,1.05,5,5,4,6.64,6.56,4.02,60.9,56.0,4675
1844,1,1.01,4,6,5,6.5,6.48,3.94,60.7,58.0,5525
1851,1,0.73,5,7,5,5.82,5.79,3.62,62.4,53.0,3140
1852,1,1.55,4,5,7,7.4,7.31,4.56,62.0,60.0,15966
1857,1,1.0,2,4,7,6.23,6.29,4.03,64.4,58.0,5906
1863,1,0.35,5,5,5,4.55,4.52,2.83,62.4,55.0,748
1866,1,2.33,2,4,4,8.37,8.3,5.32,63.9,60.0,13242
1867,1,0.25,3,6,9,4.13,4.14,2.47,59.7,58.0,575
1868,1,0.52,5,4,4,5.19,5.22,3.18,61.1,56.0,1100
1871,1,1.06,5,2,4,6.48,6.54,4.06,62.4,57.0,3975
1872,1,0.38,5,5,6,4.61,4.67,2.88,62.1,57.0,800
1873,1,0.31,2,3,5,4.31,4.29,2.75,64.0,54.0,521
1874,1,1.0,3,5,7,6.4,6.51,3.9,60.4,59.0,7204
1877,1,1.05,4,5,6,6.5,6.47,4.06,62.6,58.0,7154
1880,1,1.55,4,1,6,7.5,7.47,4.54,60.7,59.0,8055
1883,1,1.0,3,5,8,6.34,6.41,3.97,62.3,57.0,8772
1891,1,0.32,3,6,6,4.37,4.41,2.72,62.0,54.0,702
1892,1,1.01,5,4,6,6.42,6.35,4.02,63.0,57.0,6027
1894,1,1.72,4,3,5,7.67,7.63,4.74,62.0,57.0,9266
1895,1,0.31,5,5,10,4.33,4.37,2.7,62.1,54.0,914
1897,1,0.71,3,5,6,5.64,5.69,3.56,62.8,57.0,2777
1898,1,0.7,3,2,9,5.78,5.82,3.41,58.8,61.0,2389
1902,1,1.2,4,6,6,6.78,6.71,4.18,62.0,59.0,8279
1904,1,0.3,4,4,9,4.31,4.28,2.66,61.9,59.0,1013
1907,1,0.9,4,6,7,6.28,6.31,3.74,59.4,59.0,5535
1909,1,1.01,5,4,8,6.51,6.55,4.02,61.6,54.0,8662
1912,1,0.72,5,3,9,5.72,5.75,3.57,62.2,57.0,3075
1917,1,0.32,3,4,8,4.36,4.38,2.72,62.2,57.0,730
1919,1,0.7,1,2,3,5.58,5.43,3.66,66.3,63.0,1014
1920,1,1.52,2,3,5,7.11,7.18,4.58,64.1,59.0,8915
1921,1,0.78,3,6,7,5.94,5.88,3.59,60.9,57.0,3420
1931,1,1.33,4,6,4,7.03,6.99,4.38,62.5,58.0,7090
1932,1,0.46,5,6,4,5.02,4.96,3.06,61.3,56.0,1116
1939,1,0.7,5,6,6,5.73,5.75,3.52,61.3,57.0,3504
1940,1,0.5,5,6,6,5.08,5.11,3.13,61.4,57.0,1624
1945,1,0.31,5,7,6,4.44,4.48,2.63,59.0,57.0,734
1949,1,0.7,3,6,5,5.76,5.7,3.43,59.9,63.0,2777
1951,1,1.0,4,4,6,6.42,6.27,3.99,62.9,56.0,5806
1952,1,0.32,3,7,4,4.38,4.36,2.77,63.4,56.0,612
1957,1,1.15,5,7,6,6.76,6.78,4.13,61.0,57.0,10546
1964,1,1.21,3,4,6,6.96,7.03,4.16,59.5,58.0,7906
1970,1,0.85,5,1,6,6.08,6.11,3.76,61.7,55.0,2442
1971,1,0.3,4,3,7,4.28,4.31,2.62,61.0,58.0,526
1973,1,0.9,2,1,4,6.1,6.17,3.92,63.9,56.0,2693
1976,1,1.05,3,4,5,6.47,6.55,4.04,62.0,56.0,5480
1979,1,0.52,4,7,6,5.2,5.15,3.2,61.8,58.0,1868
1983,1,1.25,4,2,6,6.89,6.98,4.23,61.0,59.0,5975
1991,1,1.75,5,3,3,7.73,7.75,4.77,61.6,56.0,7680
1994,1,1.1,5,5,6,6.82,6.8,3.99,58.6,57.0,5692
1995,1,0.78,4,6,7,5.94,5.9,3.7,62.5,57.0,3444
2002,1,0.72,3,6,5,5.74,5.78,3.55,61.6,58.0,2688
2003,1,1.51,3,5,7,7.46,7.54,4.42,58.9,60.0,14481
2004,1,0.9,4,4,4,6.18,6.22,3.79,61.1,58.0,3303
2006,1,2.1,3,3,4,8.2,8.08,5.15,63.3,57.0,13790
2007,1,0.7,5,5,6,5.68,5.71,3.52,61.8,54.0,2671
2011,1,1.41,4,3,6,7.17,7.21,4.4,61.2,60.0,8654
2012,1,0.54,5,7,6,5.18,5.24,3.26,62.6,57.0,1892
2013,1,1.17,5,7,4,6.72,6.7,4.21,62.7,57.0,5949
2016,1,0.32,3,5,8,4.36,4.41,2.71,61.8,60.0,786
2018,1,0.35,5,7,5,4.47,4.49,2.78,62.1,57.0,601
2020,1,1.08,5,6,8,6.55,6.59,4.06,61.8,56.0,10313
2027,1,0.3,5,6,6,4.32,4.35,2.69,62.1,55.0,621
2028,1,1.05,5,3,4,6.56,6.49,4.04,61.9,56.0,4586
2029,1,0.32,5,2,6,4.42,4.38,2.77,63.0,56.0,576
2031,1,0.52,5,7,6,5.19,5.23,3.22,61.8,55.0,2225
2032,1,1.13,4,6,5,6.77,6.71,4.1,60.8,58.0,5179
2033,1,0.84,5,3,4,6.13,6.2,3.69,59.9,59.0,2593
2035,1,1.5,5,5,5,7.32,7.29,4.53,62.0,60.0,12466
2042,1,2.12,4,3,4,8.25,8.16,5.12,62.3,58.0,12693
2044,1,1.65,3,3,7,7.56,7.66,4.72,62.0,58.0,12773
2051,1,0.51,5,5,6,5.11,5.09,3.21,62.9,57.0,1687
2055,1,1.0,2,7,5,6.53,6.49,3.81,58.5,64.0,5331
2059,1,0.24,3,5,6,4.02,4.07,2.47,61.3,54.0,461
2061,1,1.11,4,2,6,6.84,6.78,3.97,58.3,60.0,4744
2066,1,0.75,3,3,8,5.86,5.89,3.56,60.6,57.0,3002
2069,1,0.57,4,4,7,5.42,5.37,3.25,60.2,57.0,1819
2071,1,0.72,5,6,8,5.74,5.77,3.57,62.0,56.0,3874
2072,1,0.31,5,4,10,4.39,4.4,2.66,60.5,61.0,853
2075,1,1.02,2,2,4,6.37,6.4,4.06,63.6,56.0,3786
2076,1,0.34,5,6,4,4.49,4.52,2.81,62.4,54.0,454
2080,1,0.3,5,4,8,4.32,4.34,2.7,62.4,55.0,665
2082,1,0.71,5,6,4,5.74,5.78,3.54,61.5,57.0,2470
2085,1,0.31,4,4,4,4.37,4.35,2.63,60.3,59.0,523
2086,1,0.31,5,4,7,4.33,4.36,2.7,62.1,55.0,625
2089,1,0.3,4,3,9,4.36,4.32,2.68,61.8,58.0,878
2090,1,1.57,5,2,5,7.42,7.47,4.64,62.4,53.6,9460
2091,1,0.4,5,4,5,4.72,4.76,2.94,62.0,55.0,692
2095,1,1.06,5,4,4,6.51,6.49,4.04,62.2,57.0,4467
2100,1,1.2,4,3,7,6.75,6.65,4.2,62.7,58.0,6727
2102,1,1.2,4,4,6,6.74,6.68,4.19,62.4,59.0,7405
2104,1,0.53,5,7,6,5.24,5.28,3.19,60.6,57.0,1857
2107,1,0.32,3,5,8,4.33,4.39,2.78,63.8,55.0,701
2108,1,0.32,2,7,4,4.31,4.33,2.76,63.9,58.0,477
2110,1,0.3,3,7,8,4.33,4.35,2.63,60.6,58.0,2366
2119,1,0.32,5,4,9,4.42,4.45,2.76,62.2,53.0,814
2121,1,0.71,2,2,8,5.64,5.71,3.58,63.1,58.0,2428
2123,1,0.63,5,4,6,5.57,5.6,3.4,60.9,56.0,2357
2127,1,1.0,4,5,5,6.36,6.32,3.89,61.4,62.0,4939
2132,1,0.54,5,6,5,5.27,5.29,3.2,60.6,58.0,1440
2135,1,0.31,5,3,9,4.4,4.42,2.69,60.9,56.0,671
2139,1,0.72,4,6,5,5.83,5.73,3.55,61.4,57.0,2476
2140,1,0.91,3,3,4,6.11,6.06,3.85,63.3,58.0,3756
2141,1,1.41,3,4,9,7.22,7.25,4.43,61.2,55.0,14936
2151,1,1.12,4,2,7,6.66,6.59,4.12,62.2,59.0,5058
2155,1,0.53,5,6,6,5.15,5.18,3.24,62.7,54.0,1721
2157,1,0.31,5,4,8,4.32,4.36,2.67,61.5,57.0,671
2160,1,0.23,4,6,9,4.01,3.95,2.44,61.3,60.0,680
2161,1,1.05,5,5,5,6.54,6.5,4.04,62.0,55.0,5557
2172,1,0.43,5,4,10,4.87,4.88,3.02,61.9,53.0,1318
2180,1,1.18,4,4,8,6.77,6.71,4.23,62.8,57.0,9304
2192,1,0.51,5,4,5,5.18,5.22,3.19,61.3,55.0,1329
2193,1,0.52,4,7,5,5.2,5.16,3.25,62.7,58.0,1605
2197,1,0.72,5,2,9,5.74,5.77,3.53,61.3,57.0,2642
2202,1,0.71,4,5,6,5.81,5.77,3.45,59.6,59.0,2686
2206,1,1.07,4,3,6,6.56,6.52,4.06,62.1,59.0,5424
2209,1,0.3,5,3,9,4.32,4.34,2.68,61.9,55.0,684
2210,1,0.32,5,5,8,4.43,4.46,2.72,61.2,55.0,800
2211,1,0.37,5,7,6,4.63,4.59,2.84,61.6,56.0,1124
2212,1,1.5,3,2,7,7.35,7.42,4.46,60.4,59.0,9759
2222,1,0.93,4,5,5,6.22,6.19,3.88,62.5,58.0,4010
2224,1,0.31,2,3,7,4.32,4.29,2.74,63.6,55.0,698
2231,1,0.72,2,2,6,5.76,5.85,3.48,60.1,60.5,2174
2235,1,0.29,2,6,8,4.2,4.22,2.64,62.7,61.0,633
2236,1,0.52,3,6,5,5.1,5.14,3.21,62.7,57.0,1389
2237,1,0.53,5,4,9,5.22,5.26,3.21,61.3,56.0,2015
2246,1,1.52,4,1,7,7.32,7.38,4.57,62.2,59.0,8426
2248,1,1.71,3,4,7,7.69,7.74,4.73,61.3,54.0,17206
2250,1,0.9,5,7,5,6.23,6.16,3.76,60.7,57.0,4304
2252,1,1.29,1,3,3,6.69,6.59,4.5,67.7,62.0,2596
2255,1,1.2,4,4,7,7.0,6.91,4.19,60.2,60.0,8596
2260,1,0.9,3,1,7,6.15,6.19,3.85,62.4,58.0,3418
2261,1,0.9,3,4,6,6.12,6.14,3.83,62.5,57.0,4600
2272,1,0.26,5,5,7,4.11,4.13,2.51,60.9,57.0,452
2273,1,0.57,5,3,7,5.34,5.36,3.26,60.9,56.0,1800
2274,1,0.67,1,2,6,5.82,5.75,3.31,57.2,70.0,1436
2276,1,0.9,5,3,4,6.17,6.19,3.82,61.8,57.0,4101
2278,1,0.55,5,2,9,5.24,5.29,3.25,61.7,56.0,1593
2288,1,0.57,4,1,6,5.4,5.33,3.23,60.2,62.0,1176
2289,1,0.73,5,6,7,5.78,5.81,3.59,61.9,56.0,3510
2290,1,0.38,5,3,6,4.66,4.64,2.92,62.8,55.0,898
2293,1,0.41,2,5,7,4.86,4.9,2.83,58.0,61.0,891
2294,1,0.33,3,5,8,4.46,4.48,2.73,61.1,56.0,739
2297,1,0.71,5,5,5,5.73,5.79,3.53,61.3,56.0,2491
2299,1,0.52,5,6,4,5.2,5.23,3.17,60.9,56.0,1232
2302,1,1.19,4,1,4,6.98,6.92,4.06,58.4,60.0,4198
2306,1,0.41,5,6,7,4.77,4.8,2.97,62.1,55.0,1079
2309,1,1.07,3,5,9,6.57,6.65,3.98,60.2,58.0,9808
2312,1,1.0,2,4,4,6.32,6.35,3.89,61.4,61.0,3646
2313,1,0.31,5,3,7,4.34,4.37,2.7,62.0,53.0,562
2314,1,0.31,4,2,8,4.33,4.31,2.66,61.6,59.0,698
2316,1,0.55,3,7,6,5.39,5.42,3.16,58.5,58.4,1975
2317,1,0.57,5,4,7,5.34,5.38,3.29,61.4,55.0,1972
2321,1,0.76,4,3,5,5.91,5.86,3.58,60.9,59.0,1915
2325,1,0.58,3,7,5,5.37,5.46,3.26,60.2,58.0,1785
2331,1,0.32,2,5,6,4.37,4.34,2.77,63.6,57.0,828
2332,1,0.71,5,4,7,5.68,5.73,3.56,62.4,57.0,2950
2337,1,0.93,4,4,4,6.35,6.28,3.84,60.8,59.0,3594
2346,1,0.3,5,7,7,4.31,4.34,2.63,60.8,58.0,742
2349,1,0.31,4,7,7,4.41,4.38,2.62,59.6,58.0,877
2352,1,0.61,5,6,6,5.47,5.51,3.37,61.4,56.0,2434
2355,1,0.9,3,4,4,6.21,6.26,3.81,61.1,55.0,3445
2361,1,0.52,5,5,7,5.13,5.17,3.22,62.5,57.0,1588
2367,1,0.2,4,6,6,3.81,3.78,2.32,61.1,59.0,367
2371,1,1.12,5,6,8,6.77,6.66,4.07,60.6,57.0,10769
2373,1,0.31,4,4,7,4.37,4.39,2.68,61.2,60.0,625
2375,1,0.53,2,7,4,5.46,5.51,2.98,54.3,65.0,1352
2376,1,1.0,3,7,4,6.35,6.44,4.0,62.5,58.0,4661
2385,1,0.4,5,6,6,4.74,4.71,2.95,62.4,55.0,975
2389,1,0.41,3,7,8,4.79,4.82,2.95,61.2,55.0,1364
2390,1,0.78,5,3,8,5.88,5.9,3.66,62.1,56.0,3581
2395,1,1.11,3,6,4,6.61,6.68,4.12,62.0,58.0,4769
2398,1,1.51,4,1,5,7.46,7.41,4.45,59.9,60.0,7822
2400,1,0.79,5,7,5,5.95,6.02,3.66,61.2,56.0,3242
2401,1,1.52,3,3,5,7.28,7.34,4.57,62.5,58.0,10145
2402,1,0.58,5,7,4,5.29,5.34,3.37,63.4,57.0,1356
2403,1,1.08,5,7,5,6.63,6.72,4.09,61.3,56.0,6203
2406,1,0.54,2,6,4,5.18,5.12,3.29,63.9,54.0,1112
2408,1,0.54,4,3,9,5.25,5.2,3.24,62.0,57.0,1944
2414,1,0.72,5,5,5,5.77,5.8,3.57,61.7,54.0,2737
2421,1,0.9,3,7,5,6.14,6.16,3.83,62.3,58.0,4497
2422,1,0.7,5,6,5,5.69,5.64,3.54,62.4,55.0,2407
2424,1,0.82,4,4,4,5.96,5.98,3.72,62.3,58.0,2456
2436,1,0.96,1,4,3,6.16,6.11,3.96,64.5,60.0,2068
2439,1,0.33,4,2,10,4.39,4.43,2.74,62.1,58.0,694
2440,1,0.42,5,4,4,4.87,4.84,2.95,60.7,57.0,829
2449,1,0.4,5,4,10,4.7,4.76,2.93,61.9,56.0,1570
2452,1,1.5,3,5,7,7.39,7.48,4.5,60.5,55.0,15585
2454,1,0.4,5,3,8,4.71,4.73,2.94,62.3,57.0,877
2456,1,0.42,5,4,5,4.85,4.86,3.02,62.2,53.0,777
2460,1,1.07,5,6,6,6.55,6.58,4.06,61.9,56.0,9177
2465,1,0.9,2,4,8,6.1,6.13,3.83,62.6,58.0,4668
